client_id,client_type,city,join_date,trade_id,trade_date,segment,trade_amount,account_status
257,Institutional,Chennai,2023-05-01,4095,2024-02-14,Equity,472779.82,Inactive
257,Institutional,Chennai,2023-05-01,4326,2023-11-19,Equity,93390.69,Inactive
257,Institutional,Chennai,2023-05-01,6319,2023-03-15,Equity,5752.15,Inactive
257,Institutional,Chennai,2023-05-01,6447,2024-06-02,Currency,389756.65,Inactive
257,Institutional,Chennai,2023-05-01,8924,2024-08-10,Commodity,287387.59,Inactive
258,Retail,Pune,2022-08-26,296,2023-09-25,F&O,9244.84,Active
258,Retail,Pune,2022-08-26,761,2023-08-08,Currency,127262.74,Active
258,Retail,Pune,2022-08-26,4784,2023-04-10,F&O,228683.78,Active
258,Retail,Pune,2022-08-26,5732,2023-01-08,Equity,126169.09,Active
258,Retail,Pune,2022-08-26,9551,2023-12-26,Currency,64134.56,Active
259,Retail,Mumbai,2024-12-24,513,2024-05-23,Equity,256168.04,Active
259,Retail,Mumbai,2024-12-24,579,2023-05-27,Equity,201030.73,Active
259,Retail,Mumbai,2024-12-24,799,2023-01-31,F&O,268084.43,Active
259,Retail,Mumbai,2024-12-24,991,2024-12-19,Equity,407441.93,Active
259,Retail,Mumbai,2024-12-24,1740,2024-04-11,Equity,400952.68,Active
259,Retail,Mumbai,2024-12-24,4871,2024-08-07,Equity,233188.29,Active
259,Retail,Mumbai,2024-12-24,5420,2024-10-21,Commodity,248380.56,Active
259,Retail,Mumbai,2024-12-24,6456,2024-02-13,F&O,84623.66,Active
259,Retail,Mumbai,2024-12-24,6629,2023-10-03,F&O,430043.93,Active
259,Retail,Mumbai,2024-12-24,7954,2023-01-05,F&O,378693.17,Active
260,Retail,Chennai,2024-01-05,1131,2023-07-30,F&O,35448.17,Active
260,Retail,Chennai,2024-01-05,4798,2023-12-01,F&O,457823.82,Active
260,Retail,Chennai,2024-01-05,5068,2024-12-22,Commodity,347452.84,Active
260,Retail,Chennai,2024-01-05,9661,2023-03-20,Commodity,421294.78,Active
261,Retail,Chennai,2024-09-17,1581,2024-11-24,Equity,30510.57,Active
261,Retail,Chennai,2024-09-17,1982,2024-10-18,Currency,249586.04,Active
261,Retail,Chennai,2024-09-17,7023,2024-09-19,Currency,472901.25,Active
261,Retail,Chennai,2024-09-17,7747,2024-04-10,Equity,412602.53,Active
262,Institutional,Mumbai,2024-04-04,221,2024-11-08,Commodity,291422.63,Active
262,Institutional,Mumbai,2024-04-04,532,2023-11-15,Currency,149101.27,Active
262,Institutional,Mumbai,2024-04-04,2510,2023-09-10,Equity,80561.26,Active
263,Retail,Bangalore,2022-04-16,8046,2023-06-27,Equity,124878.51,Inactive
263,Retail,Bangalore,2022-04-16,8083,2023-10-26,F&O,148699.26,Inactive
263,Retail,Bangalore,2022-04-16,8375,2023-11-19,Equity,77990.02,Inactive
263,Retail,Bangalore,2022-04-16,9547,2023-12-15,Commodity,37038.56,Inactive
264,Retail,Chennai,2022-06-30,836,2024-02-29,F&O,197363.49,Active
264,Retail,Chennai,2022-06-30,3426,2023-04-13,Currency,476931.60,Active
264,Retail,Chennai,2022-06-30,4599,2023-11-07,Equity,118993.33,Active
264,Retail,Chennai,2022-06-30,6775,2024-05-29,Commodity,121136.45,Active
264,Retail,Chennai,2022-06-30,7518,2024-08-09,Equity,38201.93,Active
264,Retail,Chennai,2022-06-30,7535,2023-01-18,Equity,345717.41,Active
265,HNI,Delhi,2022-07-03,3165,2023-03-25,Equity,433640.52,Active
265,HNI,Delhi,2022-07-03,5744,2024-06-13,Commodity,129022.69,Active
265,HNI,Delhi,2022-07-03,7525,2023-05-25,Equity,359581.31,Active
265,HNI,Delhi,2022-07-03,8378,2024-10-11,F&O,222199.96,Active
265,HNI,Delhi,2022-07-03,9873,2023-11-18,Currency,58166.46,Active
266,HNI,Mumbai,2022-08-14,4821,2023-08-27,Currency,473202.16,Inactive
266,HNI,Mumbai,2022-08-14,5359,2023-10-26,Equity,246763.32,Inactive
266,HNI,Mumbai,2022-08-14,5755,2024-10-29,F&O,397181.39,Inactive
266,HNI,Mumbai,2022-08-14,5886,2024-11-07,Commodity,309670.38,Inactive
267,Retail,Pune,2024-02-16,1520,2023-11-14,F&O,161563.51,Active
267,Retail,Pune,2024-02-16,2485,2024-11-16,Currency,452791.22,Active
267,Retail,Pune,2024-02-16,5132,2023-05-03,F&O,187782.76,Active
267,Retail,Pune,2024-02-16,9960,2023-10-23,Equity,120879.13,Active
268,HNI,Hyderabad,2024-02-29,2791,2023-12-31,Equity,127940.02,Active
268,HNI,Hyderabad,2024-02-29,3598,2024-06-24,Currency,287948.54,Active
268,HNI,Hyderabad,2024-02-29,4088,2024-07-20,Commodity,74121.74,Active
268,HNI,Hyderabad,2024-02-29,4729,2023-09-23,Equity,419143.13,Active
268,HNI,Hyderabad,2024-02-29,5904,2023-05-02,Equity,398755.41,Active
269,Retail,Bangalore,2023-11-19,1324,2024-07-24,Equity,136147.18,Active
269,Retail,Bangalore,2023-11-19,5446,2023-01-01,F&O,441715.03,Active
269,Retail,Bangalore,2023-11-19,7465,2023-08-25,Commodity,192862.30,Active
269,Retail,Bangalore,2023-11-19,8256,2023-02-05,Commodity,417867.53,Active
269,Retail,Bangalore,2023-11-19,8272,2023-07-27,Equity,444646.39,Active
269,Retail,Bangalore,2023-11-19,9288,2024-02-18,Commodity,379611.70,Active
269,Retail,Bangalore,2023-11-19,9526,2024-04-02,F&O,109520.89,Active
270,Retail,Mumbai,2023-06-14,1096,2023-03-10,Equity,428701.86,Active
270,Retail,Mumbai,2023-06-14,2681,2023-01-17,F&O,336249.14,Active
270,Retail,Mumbai,2023-06-14,3295,2024-03-10,Equity,248234.61,Active
270,Retail,Mumbai,2023-06-14,3643,2023-12-24,Commodity,154755.08,Active
270,Retail,Mumbai,2023-06-14,7001,2024-02-19,F&O,13179.68,Active
270,Retail,Mumbai,2023-06-14,7265,2024-02-26,Commodity,110656.37,Active
271,HNI,Hyderabad,2024-08-29,346,2023-07-06,Equity,70162.15,Active
271,HNI,Hyderabad,2024-08-29,793,2024-08-04,Equity,292334.79,Active
271,HNI,Hyderabad,2024-08-29,1828,2024-09-30,Equity,320562.65,Active
271,HNI,Hyderabad,2024-08-29,2816,2023-07-12,Equity,46780.28,Active
271,HNI,Hyderabad,2024-08-29,3531,2023-04-27,F&O,40839.63,Active
271,HNI,Hyderabad,2024-08-29,3907,2023-05-26,Equity,85321.70,Active
271,HNI,Hyderabad,2024-08-29,5183,2024-09-27,Equity,214769.28,Active
271,HNI,Hyderabad,2024-08-29,5915,2024-12-24,Currency,49214.11,Active
271,HNI,Hyderabad,2024-08-29,6559,2023-04-04,F&O,410689.31,Active
271,HNI,Hyderabad,2024-08-29,6686,2023-03-31,F&O,240430.27,Active
271,HNI,Hyderabad,2024-08-29,9558,2024-10-05,F&O,128699.14,Active
271,HNI,Hyderabad,2024-08-29,9978,2023-11-14,Equity,246888.37,Active
272,HNI,Hyderabad,2024-07-24,3497,2023-08-13,Equity,73707.60,Active
272,HNI,Hyderabad,2024-07-24,8072,2024-01-25,Currency,223148.59,Active
272,HNI,Hyderabad,2024-07-24,9055,2024-08-16,Equity,34717.70,Active
273,HNI,Pune,2022-04-16,1768,2024-02-23,Equity,424289.03,Active
273,HNI,Pune,2022-04-16,2170,2024-01-28,Commodity,340495.74,Active
273,HNI,Pune,2022-04-16,4659,2023-12-26,F&O,152727.71,Active
273,HNI,Pune,2022-04-16,5480,2023-10-02,Commodity,432988.10,Active
273,HNI,Pune,2022-04-16,5979,2024-04-06,Equity,398890.31,Active
273,HNI,Pune,2022-04-16,7984,2024-12-08,Commodity,276469.68,Active
274,Institutional,Chennai,2024-04-10,1948,2023-12-07,F&O,54449.15,Active
274,Institutional,Chennai,2024-04-10,3969,2024-09-22,F&O,184402.25,Active
274,Institutional,Chennai,2024-04-10,9566,2024-05-31,Equity,393085.56,Active
275,Retail,Pune,2023-11-10,282,2023-04-23,Equity,245772.84,Active
275,Retail,Pune,2023-11-10,2698,2024-12-03,Equity,215132.54,Active
275,Retail,Pune,2023-11-10,3231,2024-10-11,Currency,336464.55,Active
275,Retail,Pune,2023-11-10,4576,2024-07-15,Equity,115689.66,Active
275,Retail,Pune,2023-11-10,6708,2023-08-01,Commodity,77034.66,Active
275,Retail,Pune,2023-11-10,6771,2024-10-19,F&O,438631.26,Active
275,Retail,Pune,2023-11-10,7757,2024-01-11,F&O,260977.07,Active
275,Retail,Pune,2023-11-10,8880,2024-04-08,Commodity,317110.99,Active
276,Retail,Chennai,2024-04-28,1006,2023-05-30,F&O,116837.34,Active
276,Retail,Chennai,2024-04-28,5487,2024-12-24,Currency,155606.28,Active
276,Retail,Chennai,2024-04-28,8781,2023-08-11,Commodity,468918.93,Active
276,Retail,Chennai,2024-04-28,9500,2024-03-07,Equity,207765.37,Active
276,Retail,Chennai,2024-04-28,9567,2024-01-05,Equity,387322.49,Active
277,HNI,Chennai,2024-11-21,255,2023-01-06,Commodity,287902.49,Active
277,HNI,Chennai,2024-11-21,506,2024-04-29,Currency,240034.45,Active
277,HNI,Chennai,2024-11-21,3090,2024-07-22,Currency,226782.56,Active
277,HNI,Chennai,2024-11-21,4394,2023-08-30,Currency,331420.51,Active
277,HNI,Chennai,2024-11-21,7908,2024-07-25,Equity,71241.35,Active
277,HNI,Chennai,2024-11-21,9629,2024-04-16,Equity,200192.07,Active
278,Retail,Mumbai,2023-01-28,1264,2023-12-20,Commodity,489990.18,Active
278,Retail,Mumbai,2023-01-28,3769,2023-02-05,F&O,82817.10,Active
278,Retail,Mumbai,2023-01-28,5698,2023-01-11,F&O,1055.01,Active
279,HNI,Mumbai,2022-02-09,3548,2023-06-19,F&O,90609.80,Inactive
279,HNI,Mumbai,2022-02-09,5483,2023-01-30,Commodity,331556.44,Inactive
279,HNI,Mumbai,2022-02-09,7933,2023-11-10,Equity,168386.26,Inactive
279,HNI,Mumbai,2022-02-09,8310,2024-11-24,F&O,266085.30,Inactive
280,HNI,Bangalore,2023-10-22,1937,2024-09-09,Equity,410749.92,Active
280,HNI,Bangalore,2023-10-22,1972,2023-05-21,Equity,444264.27,Active
280,HNI,Bangalore,2023-10-22,6247,2023-05-19,F&O,367402.29,Active
280,HNI,Bangalore,2023-10-22,8697,2023-04-09,F&O,330643.06,Active
280,HNI,Bangalore,2023-10-22,8726,2023-04-25,Commodity,273560.04,Active
281,HNI,Chennai,2024-09-07,745,2023-10-22,Equity,275930.15,Active
281,HNI,Chennai,2024-09-07,1281,2023-10-27,Currency,29198.96,Active
281,HNI,Chennai,2024-09-07,3616,2023-03-04,Equity,127584.40,Active
281,HNI,Chennai,2024-09-07,5048,2023-09-28,Equity,164572.68,Active
282,Retail,Hyderabad,2024-04-24,5813,2023-12-30,Equity,206789.47,Active
282,Retail,Hyderabad,2024-04-24,5899,2024-04-04,Equity,347993.89,Active
282,Retail,Hyderabad,2024-04-24,7259,2023-08-08,Commodity,438478.63,Active
282,Retail,Hyderabad,2024-04-24,8041,2024-09-03,Currency,327362.47,Active
282,Retail,Hyderabad,2024-04-24,8176,2024-11-23,Equity,91550.96,Active
283,Retail,Delhi,2022-07-20,294,2024-09-14,Equity,197077.12,Active
283,Retail,Delhi,2022-07-20,894,2023-02-06,Currency,107404.20,Active
283,Retail,Delhi,2022-07-20,1491,2023-03-03,Equity,215457.64,Active
284,Retail,Bangalore,2023-03-23,2066,2023-07-22,Equity,31640.11,Active
284,Retail,Bangalore,2023-03-23,2279,2023-04-08,Commodity,489670.70,Active
284,Retail,Bangalore,2023-03-23,6951,2024-09-17,Equity,60412.31,Active
284,Retail,Bangalore,2023-03-23,9070,2023-08-21,F&O,332753.12,Active
284,Retail,Bangalore,2023-03-23,9189,2024-04-06,F&O,85377.88,Active
285,Retail,Mumbai,2024-11-27,321,2024-11-28,Commodity,342613.43,Active
285,Retail,Mumbai,2024-11-27,4373,2023-08-06,Equity,130751.66,Active
285,Retail,Mumbai,2024-11-27,8854,2023-10-14,Commodity,141084.74,Active
286,Retail,Pune,2023-03-20,1230,2023-09-07,Commodity,363375.19,Inactive
286,Retail,Pune,2023-03-20,1986,2024-09-22,F&O,375735.66,Inactive
286,Retail,Pune,2023-03-20,4481,2023-05-14,Equity,108152.02,Inactive
286,Retail,Pune,2023-03-20,6893,2024-09-05,Equity,252095.97,Inactive
287,Retail,Bangalore,2024-01-31,3928,2023-06-21,F&O,475850.43,Active
288,Retail,Bangalore,2022-08-15,1782,2023-12-16,Equity,212994.76,Active
288,Retail,Bangalore,2022-08-15,4052,2023-11-03,F&O,416028.84,Active
288,Retail,Bangalore,2022-08-15,5016,2024-10-29,F&O,24567.09,Active
288,Retail,Bangalore,2022-08-15,7858,2024-03-18,Equity,420810.27,Active
288,Retail,Bangalore,2022-08-15,9151,2024-07-12,Commodity,57213.89,Active
288,Retail,Bangalore,2022-08-15,9575,2024-04-13,F&O,148959.66,Active
289,Retail,Bangalore,2022-02-17,2119,2023-08-03,F&O,154076.14,Inactive
289,Retail,Bangalore,2022-02-17,3630,2023-01-10,Equity,399097.36,Inactive
289,Retail,Bangalore,2022-02-17,4512,2023-06-13,Equity,272013.83,Inactive
289,Retail,Bangalore,2022-02-17,7071,2024-03-20,Commodity,328592.66,Inactive
289,Retail,Bangalore,2022-02-17,8341,2024-07-21,Equity,275591.80,Inactive
290,Retail,Bangalore,2024-11-07,2855,2023-12-31,Equity,468447.30,Active
290,Retail,Bangalore,2024-11-07,7576,2023-07-10,Equity,35574.81,Active
290,Retail,Bangalore,2024-11-07,7587,2024-05-20,Currency,150360.73,Active
290,Retail,Bangalore,2024-11-07,8953,2023-11-06,Equity,13014.76,Active
290,Retail,Bangalore,2024-11-07,9446,2023-09-20,Equity,495866.43,Active
291,Retail,Delhi,2024-06-30,3348,2023-09-04,Equity,396250.06,Active
291,Retail,Delhi,2024-06-30,4361,2024-01-23,Currency,220442.33,Active
292,Retail,Pune,2022-07-06,1040,2024-02-14,Equity,97521.37,Active
292,Retail,Pune,2022-07-06,4872,2023-10-11,Commodity,392742.16,Active
292,Retail,Pune,2022-07-06,5636,2023-03-27,Equity,368006.72,Active
293,HNI,Pune,2022-12-11,2532,2024-03-19,F&O,313524.86,Active
293,HNI,Pune,2022-12-11,4823,2023-04-18,Equity,334113.49,Active
293,HNI,Pune,2022-12-11,5960,2024-10-17,Equity,35433.41,Active
293,HNI,Pune,2022-12-11,6520,2024-08-01,F&O,448484.16,Active
293,HNI,Pune,2022-12-11,6740,2023-03-02,F&O,301497.86,Active
293,HNI,Pune,2022-12-11,7285,2023-01-25,Commodity,267767.92,Active
293,HNI,Pune,2022-12-11,7348,2023-06-09,Equity,467455.61,Active
293,HNI,Pune,2022-12-11,9845,2024-10-01,Equity,397186.21,Active
294,Retail,Pune,2022-08-12,66,2023-09-13,Equity,291263.60,Active
294,Retail,Pune,2022-08-12,4403,2023-02-09,Equity,133256.72,Active
294,Retail,Pune,2022-08-12,7307,2023-11-29,F&O,180077.49,Active
294,Retail,Pune,2022-08-12,8051,2024-12-20,F&O,319280.73,Active
295,Retail,Chennai,2024-04-09,1867,2023-12-23,F&O,24699.62,Active
295,Retail,Chennai,2024-04-09,3735,2023-09-26,Equity,193544.55,Active
295,Retail,Chennai,2024-04-09,8732,2024-02-28,Equity,213868.88,Active
295,Retail,Chennai,2024-04-09,9397,2024-07-18,F&O,330523.83,Active
295,Retail,Chennai,2024-04-09,9692,2023-12-23,Equity,482284.76,Active
296,Retail,Hyderabad,2023-05-03,3937,2023-02-08,Commodity,381106.71,Active
296,Retail,Hyderabad,2023-05-03,6829,2024-10-19,Commodity,188971.93,Active
296,Retail,Hyderabad,2023-05-03,8700,2023-07-27,Commodity,487058.00,Active
296,Retail,Hyderabad,2023-05-03,9143,2024-03-11,Equity,130447.46,Active
297,HNI,Pune,2024-05-26,984,2023-02-28,Equity,403618.45,Active
297,HNI,Pune,2024-05-26,3275,2023-05-13,Equity,44698.84,Active
297,HNI,Pune,2024-05-26,5430,2023-08-23,Equity,61091.19,Active
297,HNI,Pune,2024-05-26,9317,2023-10-11,F&O,400265.55,Active
298,Retail,Bangalore,2024-04-28,2128,2023-10-28,Equity,151783.46,Active
298,Retail,Bangalore,2024-04-28,5180,2024-05-08,F&O,226679.12,Active
298,Retail,Bangalore,2024-04-28,5906,2023-09-08,Equity,179297.43,Active
298,Retail,Bangalore,2024-04-28,6561,2023-08-07,Currency,99802.37,Active
299,Retail,Bangalore,2024-09-05,1454,2024-08-21,Equity,298469.56,Active
299,Retail,Bangalore,2024-09-05,2960,2023-07-22,Equity,256034.01,Active
299,Retail,Bangalore,2024-09-05,3203,2024-05-04,Commodity,106518.30,Active
299,Retail,Bangalore,2024-09-05,3742,2023-05-16,F&O,254832.98,Active
299,Retail,Bangalore,2024-09-05,3855,2024-03-03,F&O,44331.37,Active
299,Retail,Bangalore,2024-09-05,5423,2024-06-03,Equity,277293.85,Active
300,Retail,Pune,2024-10-13,4335,2024-03-17,Equity,422176.42,Active
300,Retail,Pune,2024-10-13,6286,2024-12-09,Equity,246462.35,Active
300,Retail,Pune,2024-10-13,6401,2023-04-13,Equity,468693.54,Active
300,Retail,Pune,2024-10-13,7668,2023-05-29,Equity,157594.28,Active
300,Retail,Pune,2024-10-13,8851,2024-06-10,F&O,450616.59,Active
301,Retail,Pune,2022-07-07,8992,2023-08-12,Currency,181220.54,Inactive
302,Retail,Bangalore,2022-09-27,1513,2024-07-09,Commodity,32762.03,Active
302,Retail,Bangalore,2022-09-27,2197,2024-03-07,Currency,391132.81,Active
302,Retail,Bangalore,2022-09-27,2785,2023-05-27,Currency,16729.57,Active
302,Retail,Bangalore,2022-09-27,5057,2023-02-14,F&O,148319.76,Active
302,Retail,Bangalore,2022-09-27,6929,2024-12-25,Currency,123546.10,Active
302,Retail,Bangalore,2022-09-27,9484,2023-03-25,F&O,449419.24,Active
303,Retail,Chennai,2022-11-06,2509,2023-09-21,F&O,453487.91,Active
303,Retail,Chennai,2022-11-06,5022,2023-10-08,F&O,112277.09,Active
303,Retail,Chennai,2022-11-06,5295,2024-03-12,Equity,387046.44,Active
303,Retail,Chennai,2022-11-06,6416,2023-07-16,Equity,227064.25,Active
303,Retail,Chennai,2022-11-06,7197,2023-06-08,F&O,55001.99,Active
303,Retail,Chennai,2022-11-06,8089,2023-03-26,Equity,50711.27,Active
303,Retail,Chennai,2022-11-06,8314,2024-09-09,Currency,401214.33,Active
304,Retail,Mumbai,2024-12-31,6261,2024-05-14,Equity,445514.90,Active
304,Retail,Mumbai,2024-12-31,8025,2024-01-16,Currency,294493.89,Active
304,Retail,Mumbai,2024-12-31,8298,2024-03-11,Currency,287360.74,Active
304,Retail,Mumbai,2024-12-31,8497,2023-02-12,Equity,446261.22,Active
304,Retail,Mumbai,2024-12-31,9182,2024-04-15,Commodity,290217.51,Active
305,HNI,Mumbai,2024-04-24,NULL,NULL,NULL,NULL,Active
306,Institutional,Pune,2023-05-01,3605,2024-05-05,Commodity,89231.86,Active
306,Institutional,Pune,2023-05-01,4015,2023-04-18,Currency,444921.00,Active
307,Retail,Delhi,2022-04-30,6,2024-01-13,F&O,391058.92,Active
307,Retail,Delhi,2022-04-30,324,2024-01-13,Equity,68050.44,Active
307,Retail,Delhi,2022-04-30,1029,2024-10-12,Equity,266806.19,Active
307,Retail,Delhi,2022-04-30,4593,2024-05-29,Equity,64580.34,Active
307,Retail,Delhi,2022-04-30,5171,2024-06-13,Equity,45660.82,Active
307,Retail,Delhi,2022-04-30,5279,2023-07-19,Equity,204284.28,Active
307,Retail,Delhi,2022-04-30,5754,2024-05-04,Equity,428924.51,Active
307,Retail,Delhi,2022-04-30,6457,2023-02-19,Equity,184133.87,Active
307,Retail,Delhi,2022-04-30,7786,2023-09-23,Equity,137814.54,Active
307,Retail,Delhi,2022-04-30,8845,2023-01-08,Equity,248836.42,Active
307,Retail,Delhi,2022-04-30,9490,2023-11-27,Currency,371464.72,Active
308,Retail,Pune,2022-08-08,2174,2023-07-28,Commodity,334323.34,Active
308,Retail,Pune,2022-08-08,2937,2023-08-03,Equity,242134.84,Active
308,Retail,Pune,2022-08-08,5522,2024-10-27,F&O,464494.14,Active
308,Retail,Pune,2022-08-08,6206,2023-04-11,F&O,323174.22,Active
308,Retail,Pune,2022-08-08,7701,2023-10-05,Currency,335088.34,Active
309,HNI,Pune,2022-02-22,1977,2023-11-22,Equity,361372.12,Inactive
309,HNI,Pune,2022-02-22,4486,2024-07-22,Equity,444978.07,Inactive
309,HNI,Pune,2022-02-22,6391,2023-04-02,Equity,64141.90,Inactive
309,HNI,Pune,2022-02-22,6572,2023-04-07,Commodity,309878.01,Inactive
309,HNI,Pune,2022-02-22,7019,2023-11-21,Equity,488648.45,Inactive
310,Retail,Mumbai,2024-01-28,519,2024-05-10,F&O,496714.94,Active
310,Retail,Mumbai,2024-01-28,3507,2023-01-29,F&O,150824.17,Active
310,Retail,Mumbai,2024-01-28,8246,2023-04-09,Equity,279466.07,Active
310,Retail,Mumbai,2024-01-28,9217,2023-02-16,Equity,277725.80,Active
310,Retail,Mumbai,2024-01-28,9536,2024-06-23,Equity,248296.29,Active
310,Retail,Mumbai,2024-01-28,9958,2024-09-18,F&O,435965.71,Active
311,Retail,Bangalore,2024-01-08,1203,2024-02-27,Equity,186757.06,Active
311,Retail,Bangalore,2024-01-08,2535,2023-10-05,Equity,130478.35,Active
311,Retail,Bangalore,2024-01-08,2884,2023-07-14,F&O,200126.56,Active
311,Retail,Bangalore,2024-01-08,4323,2023-08-27,F&O,47461.53,Active
311,Retail,Bangalore,2024-01-08,6097,2024-06-24,Equity,361587.82,Active
311,Retail,Bangalore,2024-01-08,6399,2024-12-21,F&O,334788.05,Active
312,Retail,Pune,2023-12-21,4485,2023-05-23,Commodity,208693.62,Active
312,Retail,Pune,2023-12-21,9291,2023-09-10,Equity,102994.77,Active
313,Retail,Bangalore,2023-02-10,1240,2023-03-05,Equity,280738.44,Active
313,Retail,Bangalore,2023-02-10,3788,2023-10-24,F&O,132628.27,Active
313,Retail,Bangalore,2023-02-10,5683,2023-08-30,F&O,416156.85,Active
314,Institutional,Bangalore,2023-08-31,464,2024-01-06,Equity,421470.97,Inactive
314,Institutional,Bangalore,2023-08-31,913,2024-04-09,Currency,339484.78,Inactive
314,Institutional,Bangalore,2023-08-31,2804,2023-04-16,F&O,475828.87,Inactive
314,Institutional,Bangalore,2023-08-31,6676,2023-12-21,Equity,323649.25,Inactive
314,Institutional,Bangalore,2023-08-31,8539,2023-11-23,F&O,331040.09,Inactive
315,HNI,Delhi,2024-10-17,290,2024-11-07,Equity,425747.35,Active
315,HNI,Delhi,2024-10-17,989,2023-10-24,Equity,206259.05,Active
315,HNI,Delhi,2024-10-17,2479,2023-02-12,Equity,463398.05,Active
315,HNI,Delhi,2024-10-17,3145,2023-05-18,Commodity,164920.96,Active
316,Retail,Bangalore,2023-02-26,4102,2023-12-29,F&O,403393.78,Active
316,Retail,Bangalore,2023-02-26,8275,2024-04-09,Equity,233694.91,Active
316,Retail,Bangalore,2023-02-26,9001,2024-02-19,F&O,324696.20,Active
316,Retail,Bangalore,2023-02-26,9095,2023-10-01,Equity,258033.37,Active
317,Retail,Mumbai,2023-12-13,3107,2023-07-16,Currency,479318.04,Active
317,Retail,Mumbai,2023-12-13,3134,2024-08-06,Equity,427742.71,Active
317,Retail,Mumbai,2023-12-13,3759,2023-10-17,Equity,251934.86,Active
317,Retail,Mumbai,2023-12-13,4774,2024-05-30,Equity,282137.69,Active
317,Retail,Mumbai,2023-12-13,5133,2024-12-07,F&O,186090.91,Active
317,Retail,Mumbai,2023-12-13,6525,2023-08-25,Equity,196929.90,Active
317,Retail,Mumbai,2023-12-13,9335,2023-04-02,Currency,157271.01,Active
317,Retail,Mumbai,2023-12-13,9988,2024-02-14,Currency,208061.91,Active
318,Retail,Chennai,2022-09-04,453,2024-12-22,Equity,376287.64,Inactive
318,Retail,Chennai,2022-09-04,2450,2023-10-28,Equity,369746.79,Inactive
318,Retail,Chennai,2022-09-04,5757,2023-11-08,Equity,116151.93,Inactive
318,Retail,Chennai,2022-09-04,7108,2024-01-04,F&O,185894.14,Inactive
319,Retail,Chennai,2022-03-13,5618,2023-11-21,Equity,274221.50,Active
319,Retail,Chennai,2022-03-13,5882,2023-02-22,Currency,447762.31,Active
319,Retail,Chennai,2022-03-13,6574,2024-10-25,F&O,317737.51,Active
319,Retail,Chennai,2022-03-13,7427,2023-03-04,F&O,273731.52,Active
320,Retail,Hyderabad,2022-07-04,1145,2023-01-14,Equity,17118.65,Active
320,Retail,Hyderabad,2022-07-04,1792,2024-11-30,Currency,65323.62,Active
320,Retail,Hyderabad,2022-07-04,3031,2024-08-17,Equity,287413.38,Active
320,Retail,Hyderabad,2022-07-04,4640,2024-11-15,F&O,29057.49,Active
320,Retail,Hyderabad,2022-07-04,5154,2024-07-11,Commodity,380222.16,Active
320,Retail,Hyderabad,2022-07-04,5444,2023-11-11,Currency,396218.68,Active
320,Retail,Hyderabad,2022-07-04,6660,2024-05-19,Equity,381395.38,Active
320,Retail,Hyderabad,2022-07-04,7221,2023-02-21,Equity,302389.89,Active
320,Retail,Hyderabad,2022-07-04,9083,2024-04-09,F&O,403193.23,Active
321,Retail,Pune,2022-01-06,1947,2023-11-18,F&O,192950.64,Active
321,Retail,Pune,2022-01-06,2763,2023-12-13,F&O,382679.87,Active
321,Retail,Pune,2022-01-06,2896,2023-01-19,F&O,111528.89,Active
321,Retail,Pune,2022-01-06,7384,2024-01-13,Equity,155928.64,Active
321,Retail,Pune,2022-01-06,7663,2023-10-25,Commodity,460973.76,Active
322,HNI,Mumbai,2024-06-24,6793,2024-10-14,Equity,443851.96,Active
322,HNI,Mumbai,2024-06-24,8042,2023-04-15,Commodity,266826.82,Active
323,Retail,Bangalore,2023-01-22,1411,2024-03-04,Currency,166432.32,Active
323,Retail,Bangalore,2023-01-22,2503,2023-10-18,Equity,236987.14,Active
323,Retail,Bangalore,2023-01-22,3884,2023-07-04,Equity,481223.51,Active
323,Retail,Bangalore,2023-01-22,6092,2024-03-15,Equity,249633.99,Active
324,Retail,Chennai,2023-11-30,514,2024-08-29,F&O,309854.30,Active
324,Retail,Chennai,2023-11-30,2062,2023-09-04,Equity,245161.68,Active
324,Retail,Chennai,2023-11-30,2618,2024-07-14,F&O,331943.95,Active
324,Retail,Chennai,2023-11-30,3668,2023-10-26,Equity,302967.25,Active
324,Retail,Chennai,2023-11-30,5717,2024-03-03,Commodity,227598.56,Active
325,Institutional,Mumbai,2024-04-06,164,2023-07-22,Commodity,219675.52,Active
325,Institutional,Mumbai,2024-04-06,499,2024-10-31,F&O,407536.18,Active
325,Institutional,Mumbai,2024-04-06,3944,2024-08-23,Commodity,410500.63,Active
325,Institutional,Mumbai,2024-04-06,4049,2023-03-08,Commodity,267521.81,Active
325,Institutional,Mumbai,2024-04-06,4437,2024-04-30,F&O,381651.60,Active
325,Institutional,Mumbai,2024-04-06,5091,2023-08-02,Equity,322742.84,Active
325,Institutional,Mumbai,2024-04-06,6494,2023-06-29,Currency,437173.17,Active
325,Institutional,Mumbai,2024-04-06,6941,2023-12-09,F&O,345201.59,Active
325,Institutional,Mumbai,2024-04-06,7965,2024-07-17,F&O,48119.61,Active
325,Institutional,Mumbai,2024-04-06,9169,2024-06-19,Currency,360373.28,Active
326,HNI,Chennai,2022-12-15,471,2023-09-10,F&O,29738.32,Inactive
326,HNI,Chennai,2022-12-15,615,2023-02-07,Equity,443855.11,Inactive
326,HNI,Chennai,2022-12-15,1691,2023-02-27,Equity,4251.64,Inactive
326,HNI,Chennai,2022-12-15,2611,2023-05-04,Equity,449543.99,Inactive
326,HNI,Chennai,2022-12-15,4583,2023-03-18,Commodity,297875.03,Inactive
